249,15/05/2020 - 510909,STAR YAÐCILAR DAMPER DORSE ÞASE OTOMOTÝV DEMÝR ÇELÝK ÝNÞAAT NAKLÝYAT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,ÝMALAT - MOTORLU KARA TAÞITLARI KAROSERÝ ÝMALATI; RÖMORK VE YARI - RÖMORK ÝMALATI,TEVSÝ,BÖLGESEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði, Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30","DAMPERLÝ VE DAMPERSÝZ KAMYON KASASI {KAROSER} 113 ADET/YIL, DAMPERLÝ VE DAMPERSÝZ DORSE {RÖMORK} 135 ADET/YIL",8.500.000,967.399,10
250,15/05/2020 - 510910,SMTGRUP ENDÜSTRÝYEL MAKÝNA PLASTÝK ÝTHALAT ÝHRACAT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ANKARA,Yerli Sermaye,ÝMALAT - METAL YAPI MALZEMELERÝ ÝMALATI,TEVSÝ,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","Muhtelif Çelik Konstrüksiyon {Paslanmaz Stok Tanký Trafo Kazaný vb.} 2.414.000 KG/YIL, Konveyör Tahrik Tamburu, Konveyör Rulosu, Konveyör Diþli ve Mili Trafo Kazan Çemberi vb. 806.000 KG/YIL",6.294.002,582.000,10
251,15/05/2020 - 510911,DIORCOOK MUTFAK GEREÇLERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,KAHRAMANMARAÞ,Yerli Sermaye,ÝMALAT - B.Y.S. METAL EÞYA ÝMALATI,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,"2899.5.02 - Demir, çelik, bakýr veya alüminyumdan sofra, mutfak veya diðer ev iþlerinde kullanýlan eþyalar ve bunlarýn aksamý 50.000 ADET/YIL",612.215,0,10
252,15/05/2020 - 510912,TESTA TEKNÝK ANONÝM ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,"ÝMALAT - ÇATAL-BIÇAK TAKIMI, EL ALETLERÝ VE HIRDAVAT MALZEMELERÝ ÝMALATI",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,DAÝRE TESTERE TAKIMI ÝMALATI 4.000 ADET,1.857.020,0,10
253,15/05/2020 - 510913,AVRUPA TEKSTÝL KOZMETÝK ANONÝM ÞÝRKETÝ,SAKARYA,Yerli Sermaye,"ÝMALAT - KÜRK HARÝÇ, GÝYÝM EÞYASI ÝMALATI",KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 5 Yýl, Vergi Ýndirimi %60, YKO %25, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",1810.5.04 - Muhtelif Giyim Eþyasý Ýmalatý 11.045.376 ADET,48.484.263,3.494.997,100
254,15/05/2020 - 510914,MEYA TOHUM DANIÞMANLIK TARIM SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,DÝYARBAKIR,Yerli Sermaye,HÝZMETLER - DEPOLAMA VE AMBARLAMA HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"KDV Ýstisnasý, Sigorta Primi Ýþveren Hissesi 12 Yýl, Vergi Ýndirimi %90, YKO %55, Sigorta Primi Desteði 10 Yýl, Faiz Desteði, Gelir Vergisi Stopajý Desteði 10 Yýl",ÇÝÐÝT ÝÞLEME 4.000 TON/YIL,2.597.500,0,39
255,15/05/2020 - 510915,VELSA TEKSTÝL SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BURSA,Yerli Sermaye,ÝMALAT - TRÝKOTAJ (ÖRME) ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 3 Yýl, Vergi Ýndirimi %55, YKO %20, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",ÖRME DÖÞEMELÝK KUMAÞ 3.000.000 METRE,7.502.593,873.917,7
256,15/05/2020 - 510916,HAYALÝM GRUP TEKSTÝL ÝNÞAAT TURÝZM HAYVANCILIK GIDA YAKIT TAÞIMACILIK TÝCARET VE SANAYÝ LÝMÝTED ÞÝRKETÝ,BÝNGÖL,Yerli Sermaye,"ÝMALAT - KÜRK HARÝÇ, GÝYÝM EÞYASI ÝMALATI",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, KDV Ýstisnasý, Yatýrým Yeri Tahsisi, Faiz Desteði",muhtelif konfeksiyon ürünleri imalatý 1.100.000 ADET/YIL,4.908.900,0,150
257,15/05/2020 - 510917,ANITLI TEKSTÝL ENERJÝ ÝNÞAAT MADENCÝLÝK TURÝZM SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BATMAN,Yerli Sermaye,ÝMALAT - BAÞKA YERDE SINIFLANDIRILMAMIÞ TEKSTÝL ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",Maske 20.000.000 ADET/YIL,3.895.741,140.000,30
258,15/05/2020 - 510918,GÜRPÝLSAN PLASTÝK SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,KONYA,Yerli Sermaye,ÝMALAT - METAL OLMAYAN ATIK VE HURDALARIN YENÝDEN DEÐERLENDÝRÝLMESÝ,"TEVSÝ, NAKÝL",BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Faiz Desteði, KDV Ýstisnasý",Plastik Granül Hammaddesi 24.000.000 KG/YIL,26.000.000,0,20
259,15/05/2020 - 510919,ARM ENERJÝ ÇEVRE MÜHENDÝSLÝK DANIÞMANLIK ÝNÞAAT TARIM TEKSTÝL GIDA SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BATMAN,Yerli Sermaye,ÝMALAT - BAÞKA YERDE SINIFLANDIRILMAMIÞ TEKSTÝL ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",Maske 15.000.000 ADET/YIL,5.430.680,375.000,30
260,15/05/2020 - 510920,ÞENPÝLÝÇ GIDA SANAYÝ ANONÝM ÞÝRKETÝ,SAKARYA,Yerli Sermaye,TARIM - DÝÐER HAYVANLARIN YETÝÞTIRÝLMESÝ; BAÞKA YERDE SINIFLANDIRILMAMIÞ HAYVANSAL ÜRÜNLERÝN ÜRETÝMÝ,MODERNÝZASYON,BÖLGESEL,"Vergi Ýndirimi %55, YKO %20, KDV Ýstisnasý","DAMIZLIK TAVUK YETÝÞTÝRÝCÝLÝÐÝ 112.112 ADET/DÖNEM, KANATLI HAYVAN YEMÝ 291.600 TON/YIL, KULUÇKAHANE 104.412.871 ADET/YIL",1.544.760,0,
261,15/05/2020 - 510921,GALA NAKLÝYAT TEKSTÝL ÝNÞAAT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,DÝYARBAKIR,Yerli Sermaye,"ÝMALAT - KÜRK HARÝÇ, GÝYÝM EÞYASI ÝMALATI",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, KDV Ýstisnasý, Faiz Desteði",MUHTELÝF KONFEKSÝYON ÜRÜNLERÝ ÝMALATI 1.390.000 ADET/YIL,6.838.900,0,180
262,15/05/2020 - 510922,AYTEKÝN KARATAÞ BERAT DENÝM TEKSTÝL,DÝYARBAKIR,Yerli Sermaye,ÝMALAT - BAÞKA YERDE SINIFLANDIRILMAMIÞ TEKSTÝL ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Yatýrým Yeri Tahsisi, Faiz Desteði",1729.2.12 - Teknik amaçlý tekstil ürünleri ve tekstil eþyalar{TEK KULLANIMLIK MASKE} 4.000.000.000 ADET/YIL,11.449.573,527.500,150
263,15/05/2020 - 510923,NEVZAT ÇELÝKCAN,BATMAN,Yerli Sermaye,ÝMALAT - BAÞKA YERDE SINIFLANDIRILMAMIÞ TEKSTÝL ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",maske 12.000.000 ADET/YIL,3.868.810,219.000,50
264,15/05/2020 - 510924,ABDULÐANÝ DEMÝRCÝ,MARDÝN,Yerli Sermaye,"HÝZMETLER - OTELLER, MOTELLER, PANSÝYONLAR, KAMPLAR VE DÝÐER KONAKLAMA YERLERÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, KDV Ýstisnasý, Faiz Desteði",3 YILDIZLI OTEL 168 YATAK,15.500.000,0,35
265,15/05/2020 - 510925,YILDIZHAN ÝTRÝYAT KOZMETÝK MEDÝKAL ÝTHALAT ÝHRACAT TÝCARET LÝMÝTED ÞÝRKETÝ,SAMSUN,Yerli Sermaye,ÝMALAT - B.Y.S. KÝMYASAL ÜRÜNLERÝN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, KDV Ýstisnasý, Faiz Desteði",B.y.s. diðer inorganik bileþikler {saf su dahil} 1.272.000 KG/YIL,2.855.000,0,35
266,15/05/2020 - 510926,DUMANLAR SAVUNMA SANAYÝ MAKÝNE ÝNÞAAT TÝCARET LÝMÝTED ÞÝRKETÝ,KIRIKKALE,Yerli Sermaye,ÝMALAT - SÝLAH VE MÜHÝMMAT ÝMALATI,TEVSÝ,BÖLGESEL,"KDV Ýstisnasý, Gümrük Vergisi Muafiyeti, Vergi Ýndirimi %70, YKO %30, Sigorta Primi Ýþveren Hissesi 6 Yýl, Faiz Desteði","Silah Parça Ve Aksamlarý 305.000 KG/YIL, Mühimmat Parça ve Aksamlarý 305.000 KG/YIL",54.500.000,7.503.160,5
267,15/05/2020 - 510927,ADAWALL DUVAR KAÐITLARI SANAYÝ VE DEKORASYON TÝCARET LÝMÝTED ÞÝRKETÝ,ADANA,Yerli Sermaye,ÝMALAT - DÝÐER KAÐIT VE MUKAVVA ÜRÜNLERÝ ÝMALATI,TEVSÝ,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 3 Yýl, Vergi Ýndirimi %55, YKO %20, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",Duvar kaðýtlarý 7.854.828 KG/YIL,47.395.960,5.633.791,20
268,15/05/2020 - 510928,ILGIN BELEDÝYE BAÞKANLIÐI,KONYA,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,BELEDÝYE HÝZMETLERÝ,3.100.000,0,
269,15/05/2020 - 510929,HASAN AKGÜÇ SERAMÝK ÝNÞAAT SANAYÝ TÝCARET ANONÝM ÞÝRKETÝ,NÝÐDE,Yerli Sermaye,"ÝMALAT - ATEÞE DAYANIKLI OLMAYAN, KÝL VE SERAMÝK YAPI MALZEMESÝ ÜRÜNLERÝNÝN ÝMALATI",KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Vergi Ýndirimi %90, YKO %50, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",Seramik karo ve kaldýrým taþlarý 299.204 TON/YIL,103.000.000,9.141.450,150
270,15/05/2020 - 510930,KUTLUBEY OKULLARI EÐÝTÝM TÝCARET ANONÝM ÞÝRKETÝ,AMASYA,Yerli Sermaye,HÝZMETLER - ÝLKÖÐRETÝM HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, KDV Ýstisnasý, Faiz Desteði","Fen Lisesi Eðitim Hizmetleri 325 ÖÐRENCÝ, Anadolu Lisesi Eðitim Hizmetleri 425 ÖÐRENCÝ",6.897.560,0,75
271,15/05/2020 - 510931,VÝMSA OTOMOTÝV SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ÞANLIURFA,Yerli Sermaye,"HÝZMETLER - OTELLER, MOTELLER, PANSÝYONLAR, KAMPLAR VE DÝÐER KONAKLAMA YERLERÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, KDV Ýstisnasý, Faiz Desteði","5 Yýldýzlý Otel 184 ODA, 5 Yýldýzlý Otel 400 YATAK",87.670.500,0,50
272,15/05/2020 - 510932,ÞAPHANE BELEDÝYE BAÞKANLIÐI,KÜTAHYA,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,BELEDÝYE HÝZMETLERÝ,5.000.000,0,
273,15/05/2020 - 510933,SAY PLASTÝK VE ÝNÞAAT SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - PLASTÝK ÜRÜNLERÝ ÝMALATI,TEVSÝ,GENEL,KDV Ýstisnasý,pvc kapý ve pencere 120.000 KG,1.320.000,0,10
274,15/05/2020 - 510934,BEYAZ DENÝM TEKSTÝL SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BATMAN,Yerli Sermaye,ÝMALAT - BAÞKA YERDE SINIFLANDIRILMAMIÞ TEKSTÝL ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 10 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %50, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Yatýrým Yeri Tahsisi, Faiz Desteði",1729.2.12 - koruyucu giysi maske 400.000.000 ADET/YIL,14.534.236,1.397.500,150
275,15/05/2020 - 510935,ZEKÝ ALPYAÐAL,ADANA,Yerli Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,Serada bitkisel yetiþtiricilik{Örtü Altý Üretim} 10.000 M2,1.575.000,0,3
276,15/05/2020 - 510936,ALAÝYE KASABI EROL UYAR,ANTALYA,Yerli Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 2 Yýl, Vergi Ýndirimi %50, YKO %15, KDV Ýstisnasý",Serada bitkisel yetiþtiricilik 22.000 M2,2.277.000,0,5
277,15/05/2020 - 510937,ÝSBAK ÝSTANBUL BÝLÝÞÝM VE AKILLI KENT TEKNOLOJÝLERÝ ANONÝM ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,"KDV Ýstisnasý, Gümrük Vergisi Muafiyeti",BELEDÝYE HÝZMETLERÝ,7.855.064,1.127.500,
278,15/05/2020 - 510938,SINDIRGI BELEDÝYESÝ TERMAL TURÝZM ÝKTÝSADÝ ÝÞLETMESÝ,BALIKESÝR,Yerli Sermaye,HÝZMETLER - GENEL KAMU HÝZMETLERÝ,KOMPLE YENÝ YATIRIM,GENEL,KDV Ýstisnasý,BELEDÝYE HÝZMETLERÝ,5.000.000,0,0
279,15/05/2020 - 510939,"BAYKAN MOBÝLYA MUTFAK ÝMALATUI TOPTAN VE PERAKENDE SATIÞI BEYAZ EÞYA, HALI ALIM SATIMI NAKLÝYE VE KÖMÜRCÜLÜK SANAYÝ TÝCARET LÝMÝTED ÞÝRKETÝ",BALIKESÝR,Yerli Sermaye,ÝMALAT - MOBÝLYA ÝMALATI,MODERNÝZASYON,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","YATAK ODASI, YEMEK ODASI, GENÇ ODASI TAKIMI 9.363 ADET/YIL, MUTFAK DOLABI 1.029 ADET/YIL, EVRAKTAN RED-1- NEREDE NE AMAÇLA KULLANILACAÐINI VE HACÝM ÖLÇÜLERÝNÝ BELÝRTÝNÝZ 2.400 ADET/YIL",515.543,74.000,2
280,17/05/2020 - 510940,MUSK MEDÝKAL TEKSTÝL PLASTÝK SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,GAZÝANTEP,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý, Faiz Desteði",týbbi ve cerrahi maske 9.000.000 ADET/YIL,5.247.215,549.350,15
281,18/05/2020 - 510941,PLM TEKSTÝL SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ADANA,Yerli Sermaye,ÝMALAT - TEKSTÝLÝN APRELENMESÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 5 Yýl, Vergi Ýndirimi %60, YKO %25, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",1712.0.03 - Dokumalarýn boyanmasý 2.200.000 KG/YIL,27.509.500,2.011.568,100
282,18/05/2020 - 510942,MK MODA ÜRÜNLERÝ SANAYÝ VE DIÞ TÝCARET LÝMÝTED ÞÝRKETÝ,SAKARYA,Yabancý Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Faiz Desteði, KDV Ýstisnasý","týbbi ve cerrahi maske 44.000.000 ADET/YIL, tek kullanýmlýk önlük ve tulum 948.000 ADET/YIL",9.653.500,0,55
283,18/05/2020 - 510943,OBA PLASTÝK KÝMYA VE GIDA SANAYÝ LÝMÝTED ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,ÝMALAT - PLASTÝK ÜRÜNLERÝ ÝMALATI,TEVSÝ,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý",PET ÞÝÞE ÝMALATI 43.700.000 ADET/YIL,5.028.316,260.000,15
284,18/05/2020 - 510944,VÝVA KAÐIT VE AMBALAJ SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,ÝZMÝR,Yerli Sermaye,ÝMALAT - OLUKLU KARTON VE MUKAVVA ÝLE KAÐIT VE MUKAVVADAN YAPILAN AMBALAJLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 2 Yýl, Vergi Ýndirimi %50, YKO %15, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","KAÐIT TORBA,CANTA VE KESEKAÐIDI 186.000.000 ADET/YIL",13.000.000,1.818.000,14
285,18/05/2020 - 510945,TIPSET ÝLAÇ VE MEDÝKAL SANAYÝ ANONÝM ÞÝRKETÝ,KONYA,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Gümrük Vergisi Muafiyeti, Faiz Desteði, KDV Ýstisnasý","Þýrýngalar, iðneler, kateterler, kanüller ve benzeri aletler; göz týbbýna ait diðer alet ve cihazlar 30.000.000 ADET/YIL",4.323.156,393.900,27
286,18/05/2020 - 510946,ERSOY DENTAL TIBBÝ GEREÇLER SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,ÝSTANBUL,Yerli Sermaye,ÝMALAT - TIBBÝ VE CERRAHÝ TEÇHÝZAT ÝLE ORTOPEDÝK ARAÇLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ÖNCELÝKLÝ YATIRIM,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, Faiz Desteði, KDV Ýstisnasý",DÝÞ HEKÝMÝ KOLTUÐU {UNIT} 60.000 ADET/YIL,5.715.000,0,25
287,18/05/2020 - 510947,HAMER SÜT VE SÜT ÜRÜNLERÝ ÝMALAT TARIM GIDA ÝNÞAAT PETROL ÝTHALAT ÝHRACAT SANAYÝ VE DIÞ TÝCARET LÝMÝTED ÞÝRKETÝ,BÝTLÝS,Yerli Sermaye,ÝMALAT - SÜT ÜRÜNLERÝ ÝMALATI,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 12 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %55, KDV Ýstisnasý, Faiz Desteði",SÜT ÝÞLEYEREK SÜT VE SÜT MAMÜLLERÝ ÜRETÝMÝ 6 TON/GÜN,6.282.510,0,25
288,18/05/2020 - 510948,RENKVÝZYON MATBAACILIK YAYINCILIK ORGANÝZASYON REKLAMCILIK TURÝZM ÝNÞAAT SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,BURSA,Yerli Sermaye,ÝMALAT - OLUKLU KARTON VE MUKAVVA ÝLE KAÐIT VE MUKAVVADAN YAPILAN AMBALAJLARIN ÝMALATI,KOMPLE YENÝ YATIRIM,GENEL,"KDV Ýstisnasý, Gümrük Vergisi Muafiyeti","Oluklu kaðýt ve kartondan kutu, koli ve muhafazalar 750.000 ADET/YIL",1.088.391,141.320,
289,18/05/2020 - 510949,AKSEM PLASTÝK METAL KALIP SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,KOCAELÝ,Yerli Sermaye,ÝMALAT - DÝÐER ÖZEL AMAÇLI MAKÝNELERÝN ÝMALATI,TEVSÝ,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","MUHTELÝF PLASTÝK ENJEKSÝYON KALIBI 132 ADET/YIL, MUHTELÝF METAL ENJEKSÝYON KALIBI 24 ADET/YIL, ÇAPAK KESME KALIPLARI 20 ADET/YIL",43.026.708,5.030.470,8
290,18/05/2020 - 510950,BESLEN MAKARNA GIDA SANAYÝ VE TÝCARET ANONÝM ÞÝRKETÝ,GAZÝANTEP,Yerli Sermaye,"ÝMALAT - MAKARNA, ÞEHRÝYE, KUSKUS V.B. UNLU MAMÜLLERÝN ÝMALATI",MODERNÝZASYON,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 6 Yýl, Vergi Ýndirimi %70, YKO %30, KDV Ýstisnasý, Faiz Desteði",MAKARNA 36.288 TON/YIL,3.630.000,0,5
291,18/05/2020 - 510951,ALTINPLAST PVC ÝNÞAAT MALZEMELERÝ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,GAZÝANTEP,Yerli Sermaye,ÝMALAT - PLASTÝK ÜRÜNLERÝ ÝMALATI,TEVSÝ,GENEL,"Gümrük Vergisi Muafiyeti, KDV Ýstisnasý","PVC LAMBÝRÝ 353.280 KG, LAMÝNE KAPLAMALI PVC PROFÝL {CONTALI} 774.734 KG, CONTALI PVC PROFÝL 763.070 KG",1.509.154,190.000,10
292,18/05/2020 - 510952,PSH VETERÝNERLÝK MEDÝKAL TURÝZM TAÞIMACILIK SANAYÝ VE DIÞ TÝCARET LÝMÝTED ÞÝRKETÝ,ANTALYA,Yabancý Sermaye,"TARIM - SEBZE, BAHÇE VE KÜLTÜR BÝTKÝLERÝ ÝLE FÝDANLIK ÜRÜNLERÝNÝN YETÝÞTÝRÝLMESÝ",KOMPLE YENÝ YATIRIM,BÖLGESEL,"Sigorta Primi Ýþveren Hissesi 2 Yýl, Vergi Ýndirimi %50, YKO %15, KDV Ýstisnasý",Serada bitkisel yetiþtiricilik 26.356 M2,4.190.000,0,2
293,18/05/2020 - 510953,MAHFUZ TORUNLARI GIDA ÝNÞAAT SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,BÝTLÝS,Yerli Sermaye,HÝZMETLER - AMBALAJLAMA FAALÝYETLERÝ,KOMPLE YENÝ YATIRIM,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 12 Yýl, Gelir Vergisi Stopajý Desteði 10 Yýl, Sigorta Primi Desteði 10 Yýl, Vergi Ýndirimi %90, YKO %55, KDV Ýstisnasý, Faiz Desteði","Küp Þeker Paketleme 300 TON/YIL, Bakliyat Paketleme 400 TON/YIL",6.527.500,0,30
294,18/05/2020 - 510954,BAÞKAR ENTEGRE AÐAÇ SANAYÝ VE TÝCARET LÝMÝTED ÞÝRKETÝ,KASTAMONU,Yerli Sermaye,ÝMALAT - ÝNÞAAT KERESTESÝ VE DOÐRAMA ÝMALATI,TEVSÝ,BÖLGESEL - ALT BÖLGE,"Sigorta Primi Ýþveren Hissesi 7 Yýl, Vergi Ýndirimi %80, YKO %40, KDV Ýstisnasý, Faiz Desteði","DOÐRAMALIK KERESTE, ÝNÞAAT KERESTESÝ, SAP KERESTE ÝMALATI 40.400 M3/YIL",1.005.500,0,1
